id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,artist,song_title,cluster,track_id
2KtGiBi5CrX2ERPD2PAS34,0.657,0.871,7.0,-4.614,1.0,0.0675,0.0031,0.0,0.102,0.532,114.974,audio_features,spotify:track:2KtGiBi5CrX2ERPD2PAS34,https://api.spotify.com/v1/tracks/2KtGiBi5CrX2ERPD2PAS34,https://api.spotify.com/v1/audio-analysis/2KtGiBi5CrX2ERPD2PAS34,179640.0,4.0,Tyler Hubbard,Dancin’ In The Country,1.0,
2L7mrYVvjtTssCK2hDI1zJ,0.911,0.552,2.0,-8.311,1.0,0.199,0.00178,2.16e-06,0.0956,0.384,97.239,audio_features,spotify:track:2L7mrYVvjtTssCK2hDI1zJ,https://api.spotify.com/v1/tracks/2L7mrYVvjtTssCK2hDI1zJ,https://api.spotify.com/v1/audio-analysis/2L7mrYVvjtTssCK2hDI1zJ,332459.0,4.0,Bubba Sparxxx,Country to the City (feat. Jg Made Um Look),3.0,
2LqzuRukwnpeWYLXBtiwmq,0.78,0.491,7.0,-13.934,1.0,0.0351,0.00719,1.8e-05,0.0677,0.843,124.238,audio_features,spotify:track:2LqzuRukwnpeWYLXBtiwmq,https://api.spotify.com/v1/tracks/2LqzuRukwnpeWYLXBtiwmq,https://api.spotify.com/v1/audio-analysis/2LqzuRukwnpeWYLXBtiwmq,251427.0,4.0,Pablo Cruise,Love Will Find A Way,9.0,
2M2WJ7gBlcKNxdhyfPp9zY,0.784,0.713,0.0,-6.865,1.0,0.0339,0.447,0.14,0.0904,0.97,115.443,audio_features,spotify:track:2M2WJ7gBlcKNxdhyfPp9zY,https://api.spotify.com/v1/tracks/2M2WJ7gBlcKNxdhyfPp9zY,https://api.spotify.com/v1/audio-analysis/2M2WJ7gBlcKNxdhyfPp9zY,220560.0,4.0,The Emotions,Best of My Love,2.0,
2MDueMvPkUTpU6Xkmeinln,0.882,0.621,1.0,-6.652,1.0,0.0461,0.000463,0.00055,0.0784,0.487,104.954,audio_features,spotify:track:2MDueMvPkUTpU6Xkmeinln,https://api.spotify.com/v1/tracks/2MDueMvPkUTpU6Xkmeinln,https://api.spotify.com/v1/audio-analysis/2MDueMvPkUTpU6Xkmeinln,189707.0,4.0,Chris Brown,Love More (feat. Nicki Minaj),2.0,
2MGRnjJc7C0z3EOEWRqcMw,0.773,0.813,4.0,-4.609,0.0,0.0797,0.0331,3.77e-05,0.192,0.707,127.93,audio_features,spotify:track:2MGRnjJc7C0z3EOEWRqcMw,https://api.spotify.com/v1/tracks/2MGRnjJc7C0z3EOEWRqcMw,https://api.spotify.com/v1/audio-analysis/2MGRnjJc7C0z3EOEWRqcMw,199387.0,4.0,David Guetta,Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix,5.0,
2MPfWVq2YFGdNTSLoj4RgA,0.689,0.592,2.0,-7.523,1.0,0.0638,0.0239,0.0,0.389,0.332,155.958,audio_features,spotify:track:2MPfWVq2YFGdNTSLoj4RgA,https://api.spotify.com/v1/tracks/2MPfWVq2YFGdNTSLoj4RgA,https://api.spotify.com/v1/audio-analysis/2MPfWVq2YFGdNTSLoj4RgA,172308.0,4.0,Scorey,Love Letter,0.0,
2MXIzS7tCJtKvk74ULzBHF,0.678,0.814,5.0,-4.567,1.0,0.0337,0.0523,0.0,0.309,0.916,87.931,audio_features,spotify:track:2MXIzS7tCJtKvk74ULzBHF,https://api.spotify.com/v1/tracks/2MXIzS7tCJtKvk74ULzBHF,https://api.spotify.com/v1/audio-analysis/2MXIzS7tCJtKvk74ULzBHF,124619.0,4.0,Thomas Mac,Country Time,2.0,
2MbJxH0VKDwIK5wUYYrFVo,0.644,0.904,2.0,-4.532,1.0,0.0464,0.0295,0.0,0.0834,0.672,105.969,audio_features,spotify:track:2MbJxH0VKDwIK5wUYYrFVo,https://api.spotify.com/v1/tracks/2MbJxH0VKDwIK5wUYYrFVo,https://api.spotify.com/v1/audio-analysis/2MbJxH0VKDwIK5wUYYrFVo,225560.0,4.0,Luke Bryan,Country Girl (Shake It For Me),2.0,
2Mmid8aKghvsPgaQIFMrPJ,0.695,0.521,2.0,-4.28,0.0,0.0283,0.0598,0.0,0.103,0.352,116.683,audio_features,spotify:track:2Mmid8aKghvsPgaQIFMrPJ,https://api.spotify.com/v1/tracks/2Mmid8aKghvsPgaQIFMrPJ,https://api.spotify.com/v1/audio-analysis/2Mmid8aKghvsPgaQIFMrPJ,255333.0,4.0,Keyshia Cole,Love,5.0,
2MoUuJhpSO4a0czxvsrSC6,0.714,0.821,4.0,-3.835,1.0,0.065,0.236,0.0,0.164,0.303,142.97,audio_features,spotify:track:2MoUuJhpSO4a0czxvsrSC6,https://api.spotify.com/v1/tracks/2MoUuJhpSO4a0czxvsrSC6,https://api.spotify.com/v1/audio-analysis/2MoUuJhpSO4a0czxvsrSC6,176854.0,4.0,ILLIT,Cherish (My Love),0.0,
2N0SPREDYqILVEFSsWF5N5,0.633,0.607,0.0,-6.182,0.0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,audio_features,spotify:track:2N0SPREDYqILVEFSsWF5N5,https://api.spotify.com/v1/tracks/2N0SPREDYqILVEFSsWF5N5,https://api.spotify.com/v1/audio-analysis/2N0SPREDYqILVEFSsWF5N5,182293.0,4.0,V,Love Me Again,5.0,
2N6vtMPL63MXsIyMzVl5oQ,0.57,0.67,1.0,-6.519,1.0,0.0274,0.426,0.0,0.108,0.593,140.924,audio_features,spotify:track:2N6vtMPL63MXsIyMzVl5oQ,https://api.spotify.com/v1/tracks/2N6vtMPL63MXsIyMzVl5oQ,https://api.spotify.com/v1/audio-analysis/2N6vtMPL63MXsIyMzVl5oQ,178723.0,4.0,Bailey Zimmerman,Religiously,0.0,
2NbJiIzCKFpF2NPHoqzTQG,0.59,0.855,5.0,-5.275,1.0,0.0347,0.0141,2.94e-06,0.164,0.816,115.036,audio_features,spotify:track:2NbJiIzCKFpF2NPHoqzTQG,https://api.spotify.com/v1/tracks/2NbJiIzCKFpF2NPHoqzTQG,https://api.spotify.com/v1/audio-analysis/2NbJiIzCKFpF2NPHoqzTQG,173492.0,4.0,Shane Profitt,Country Boys,2.0,
2OBaVeRFXblWxoZHC4sryf,0.52,0.297,2.0,-17.211,1.0,0.0449,0.753,0.000562,0.109,0.677,156.059,audio_features,spotify:track:2OBaVeRFXblWxoZHC4sryf,https://api.spotify.com/v1/tracks/2OBaVeRFXblWxoZHC4sryf,https://api.spotify.com/v1/audio-analysis/2OBaVeRFXblWxoZHC4sryf,202267.0,4.0,James Taylor,Country Road - 2019 Remaster,9.0,
2OwdUZPORY0EAdRBF9hSZD,0.689,0.461,2.0,-10.873,1.0,0.226,0.0983,1.28e-05,0.111,0.26,142.014,audio_features,spotify:track:2OwdUZPORY0EAdRBF9hSZD,https://api.spotify.com/v1/tracks/2OwdUZPORY0EAdRBF9hSZD,https://api.spotify.com/v1/audio-analysis/2OwdUZPORY0EAdRBF9hSZD,101198.0,4.0,Lijay,I love freaks,3.0,
2P4OICZRVAQcYAV2JReRfj,0.579,0.736,6.0,-3.863,0.0,0.0527,0.31,0.0,0.198,0.613,127.999,audio_features,spotify:track:2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/audio-analysis/2P4OICZRVAQcYAV2JReRfj,230613.0,4.0,Avicii,Waiting For Love,5.0,
2PDVxPpayltG9BLXjr7jdY,0.409,0.744,10.0,-7.205,1.0,0.0368,0.305,1.18e-05,0.35,0.272,163.978,audio_features,spotify:track:2PDVxPpayltG9BLXjr7jdY,https://api.spotify.com/v1/tracks/2PDVxPpayltG9BLXjr7jdY,https://api.spotify.com/v1/audio-analysis/2PDVxPpayltG9BLXjr7jdY,218781.0,4.0,Fly By Midnight,Loveland,7.0,
2PUKF7oK4yIONZfu5XQ14t,0.691,0.666,1.0,-6.47,1.0,0.0249,0.0192,0.00438,0.14,0.333,104.001,audio_features,spotify:track:2PUKF7oK4yIONZfu5XQ14t,https://api.spotify.com/v1/tracks/2PUKF7oK4yIONZfu5XQ14t,https://api.spotify.com/v1/audio-analysis/2PUKF7oK4yIONZfu5XQ14t,157212.0,4.0,Bread Beatz,Love Game - Slowed,0.0,
2Pnw07JGKNZYta0UrHox5X,0.575,0.667,8.0,-5.209,1.0,0.0324,0.31,0.0,0.0917,0.406,139.908,audio_features,spotify:track:2Pnw07JGKNZYta0UrHox5X,https://api.spotify.com/v1/tracks/2Pnw07JGKNZYta0UrHox5X,https://api.spotify.com/v1/audio-analysis/2Pnw07JGKNZYta0UrHox5X,224160.0,4.0,Kameron Marlowe,Country Boy's Prayer,7.0,
2PpruBYCo4H7WOBJ7Q2EwM,0.727,0.974,4.0,-2.261,0.0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213.0,4.0,Outkast,Hey Ya!,5.0,
2PyJAiQjp1OPkow2FJZKHR,0.663,0.675,11.0,-5.851,1.0,0.0321,0.353,0.0,0.21,0.455,128.942,audio_features,spotify:track:2PyJAiQjp1OPkow2FJZKHR,https://api.spotify.com/v1/tracks/2PyJAiQjp1OPkow2FJZKHR,https://api.spotify.com/v1/audio-analysis/2PyJAiQjp1OPkow2FJZKHR,224280.0,4.0,Ella Langley,you look like you love me (feat. Riley Green),1.0,
2Q6NVIPwqtosYBXQ0C00d0,0.619,0.927,10.0,-3.765,1.0,0.0346,0.0192,0.0,0.138,0.928,137.975,audio_features,spotify:track:2Q6NVIPwqtosYBXQ0C00d0,https://api.spotify.com/v1/tracks/2Q6NVIPwqtosYBXQ0C00d0,https://api.spotify.com/v1/audio-analysis/2Q6NVIPwqtosYBXQ0C00d0,186187.0,4.0,Morgan Wallen,Country A$$ Shit,1.0,
2QAclgBfvGJtOkxwRYbYnP,0.795,0.748,11.0,-5.991,0.0,0.235,0.00729,0.0,0.444,0.421,128.033,audio_features,spotify:track:2QAclgBfvGJtOkxwRYbYnP,https://api.spotify.com/v1/tracks/2QAclgBfvGJtOkxwRYbYnP,https://api.spotify.com/v1/audio-analysis/2QAclgBfvGJtOkxwRYbYnP,290533.0,4.0,Cypress Spring,Country Girl Twerk - Remix,3.0,
2QHFSR7VUZZfRRwZycKqSa,0.583,0.301,4.0,-16.064,0.0,0.0295,0.595,0.923,0.0701,0.519,133.339,audio_features,spotify:track:2QHFSR7VUZZfRRwZycKqSa,https://api.spotify.com/v1/tracks/2QHFSR7VUZZfRRwZycKqSa,https://api.spotify.com/v1/audio-analysis/2QHFSR7VUZZfRRwZycKqSa,255097.0,3.0,Yusef Lateef,Love Theme From Spartacus - Remastered 2023,4.0,
2QMnxA6R1PD0dYyUi5AxZZ,0.752,0.793,9.0,-3.871,0.0,0.0423,0.0713,1.71e-05,0.135,0.725,129.992,audio_features,spotify:track:2QMnxA6R1PD0dYyUi5AxZZ,https://api.spotify.com/v1/tracks/2QMnxA6R1PD0dYyUi5AxZZ,https://api.spotify.com/v1/audio-analysis/2QMnxA6R1PD0dYyUi5AxZZ,160650.0,4.0,Calvin Harris,Lovers In A Past Life (with Rag'n'Bone Man),5.0,
2QVzUws1l5mzZ4v46tGHrC,0.559,0.766,11.0,-5.056,1.0,0.0295,0.0107,6.98e-05,0.194,0.723,145.259,audio_features,spotify:track:2QVzUws1l5mzZ4v46tGHrC,https://api.spotify.com/v1/tracks/2QVzUws1l5mzZ4v46tGHrC,https://api.spotify.com/v1/audio-analysis/2QVzUws1l5mzZ4v46tGHrC,203053.0,4.0,Canaan Smith,Love You Like That,1.0,
2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,10.0,-2.81,1.0,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400.0,4.0,The Neighbourhood,Sweater Weather,1.0,
2R1Azyrk5wQ9qT0gMli7bM,0.546,0.832,9.0,-5.846,1.0,0.0533,0.0344,0.0,0.115,0.695,109.007,audio_features,spotify:track:2R1Azyrk5wQ9qT0gMli7bM,https://api.spotify.com/v1/tracks/2R1Azyrk5wQ9qT0gMli7bM,https://api.spotify.com/v1/audio-analysis/2R1Azyrk5wQ9qT0gMli7bM,225438.0,4.0,Thomas Rhett,Make Me Wanna,1.0,
2RQAG0wQt35UzAPEyVJFWN,0.455,0.535,9.0,-10.602,0.0,0.0426,0.0209,0.64,0.126,0.216,157.01,audio_features,spotify:track:2RQAG0wQt35UzAPEyVJFWN,https://api.spotify.com/v1/tracks/2RQAG0wQt35UzAPEyVJFWN,https://api.spotify.com/v1/audio-analysis/2RQAG0wQt35UzAPEyVJFWN,237440.0,4.0,Beyoncé,Love Drought,5.0,
2RfYofkWwN77WJjR1rpena,0.59,0.882,6.0,-3.041,1.0,0.0349,0.0803,0.0,0.146,0.792,129.929,audio_features,spotify:track:2RfYofkWwN77WJjR1rpena,https://api.spotify.com/v1/tracks/2RfYofkWwN77WJjR1rpena,https://api.spotify.com/v1/audio-analysis/2RfYofkWwN77WJjR1rpena,197253.0,4.0,Morgan Wallen,Up Down (feat. Florida Georgia Line),2.0,
2Rk4JlNc2TPmZe2af99d45,0.61,0.83,0.0,-4.105,1.0,0.0571,0.033,0.0,0.118,0.728,182.162,audio_features,spotify:track:2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,193000.0,4.0,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),2.0,
2S6PttqbENA5jscXyLcZIT,0.868,0.915,8.0,-4.666,0.0,0.249,0.23,0.4,0.18,0.669,127.99,audio_features,spotify:track:2S6PttqbENA5jscXyLcZIT,https://api.spotify.com/v1/tracks/2S6PttqbENA5jscXyLcZIT,https://api.spotify.com/v1/audio-analysis/2S6PttqbENA5jscXyLcZIT,218368.0,4.0,INNA,Love,3.0,
2Sj7FEERF7ZpvfvOVhXvis,0.694,0.826,11.0,-4.685,0.0,0.0467,0.00477,0.0,0.285,0.613,120.051,audio_features,spotify:track:2Sj7FEERF7ZpvfvOVhXvis,https://api.spotify.com/v1/tracks/2Sj7FEERF7ZpvfvOVhXvis,https://api.spotify.com/v1/audio-analysis/2Sj7FEERF7ZpvfvOVhXvis,221509.0,4.0,Gwen Stefani,Purple Irises,5.0,
2T0PqoWNzHqKKId8TZDibv,0.553,0.799,8.0,-3.295,0.0,0.105,0.307,0.0,0.248,0.676,160.041,audio_features,spotify:track:2T0PqoWNzHqKKId8TZDibv,https://api.spotify.com/v1/tracks/2T0PqoWNzHqKKId8TZDibv,https://api.spotify.com/v1/audio-analysis/2T0PqoWNzHqKKId8TZDibv,143157.0,4.0,Julia Cole,Wine Country,5.0,
2T6YaaY0kyX3oI8ujK4hEY,0.639,0.795,8.0,-3.219,1.0,0.0268,0.0163,0.000187,0.0522,0.426,113.948,audio_features,spotify:track:2T6YaaY0kyX3oI8ujK4hEY,https://api.spotify.com/v1/tracks/2T6YaaY0kyX3oI8ujK4hEY,https://api.spotify.com/v1/audio-analysis/2T6YaaY0kyX3oI8ujK4hEY,195333.0,4.0,Mackenzie Carpenter,Country Girls (Just Wanna Have Fun),1.0,
2ULQtFHTzUK0DqcqWUlXxw,0.712,0.404,5.0,-7.594,0.0,0.12,0.32,0.0,0.121,0.548,139.991,audio_features,spotify:track:2ULQtFHTzUK0DqcqWUlXxw,https://api.spotify.com/v1/tracks/2ULQtFHTzUK0DqcqWUlXxw,https://api.spotify.com/v1/audio-analysis/2ULQtFHTzUK0DqcqWUlXxw,222367.0,4.0,Lil Tjay,Love Hurts (feat. Toosii),5.0,
2UaJrTrzQr9FHOx0R42ihK,0.567,0.884,9.0,-3.832,1.0,0.0328,0.0211,0.0,0.0761,0.653,136.065,audio_features,spotify:track:2UaJrTrzQr9FHOx0R42ihK,https://api.spotify.com/v1/tracks/2UaJrTrzQr9FHOx0R42ihK,https://api.spotify.com/v1/audio-analysis/2UaJrTrzQr9FHOx0R42ihK,166000.0,4.0,Dylan Schneider,Country Right,1.0,
2UlHtEkxk9mwuFiHzhdov0,0.498,0.585,2.0,-9.438,1.0,0.389,0.126,0.0,0.0907,0.222,87.045,audio_features,spotify:track:2UlHtEkxk9mwuFiHzhdov0,https://api.spotify.com/v1/tracks/2UlHtEkxk9mwuFiHzhdov0,https://api.spotify.com/v1/audio-analysis/2UlHtEkxk9mwuFiHzhdov0,128052.0,4.0,J.I the Prince of N.Y,Love Won’t Change,3.0,
2UzqzuWLWQCgSh6OW9NP0Z,0.75,0.488,7.0,-9.943,0.0,0.0295,0.675,0.0666,0.0723,0.875,114.384,audio_features,spotify:track:2UzqzuWLWQCgSh6OW9NP0Z,https://api.spotify.com/v1/tracks/2UzqzuWLWQCgSh6OW9NP0Z,https://api.spotify.com/v1/audio-analysis/2UzqzuWLWQCgSh6OW9NP0Z,216630.0,4.0,The Meltdown,Crooked Country,9.0,
2VEZx7NWsZ1D0eJ4uv5Fym,0.644,0.664,9.0,-8.398,1.0,0.0332,0.048,0.867,0.342,0.53,124.726,audio_features,spotify:track:2VEZx7NWsZ1D0eJ4uv5Fym,https://api.spotify.com/v1/tracks/2VEZx7NWsZ1D0eJ4uv5Fym,https://api.spotify.com/v1/audio-analysis/2VEZx7NWsZ1D0eJ4uv5Fym,301373.0,4.0,Daft Punk,Digital Love,1.0,
2VLXWFJpLcQvAXf4xLgilI,0.407,0.938,6.0,-3.329,0.0,0.129,0.00244,1.71e-06,0.198,0.722,82.947,audio_features,spotify:track:2VLXWFJpLcQvAXf4xLgilI,https://api.spotify.com/v1/tracks/2VLXWFJpLcQvAXf4xLgilI,https://api.spotify.com/v1/audio-analysis/2VLXWFJpLcQvAXf4xLgilI,191747.0,4.0,Cory Marks,(Make My) Country Rock - Harder,5.0,
2VMIRF3DkxkbnNaasPPXv7,0.497,0.784,9.0,-4.58,1.0,0.0337,0.00227,8.03e-05,0.233,0.5,151.896,audio_features,spotify:track:2VMIRF3DkxkbnNaasPPXv7,https://api.spotify.com/v1/tracks/2VMIRF3DkxkbnNaasPPXv7,https://api.spotify.com/v1/audio-analysis/2VMIRF3DkxkbnNaasPPXv7,229547.0,3.0,Jon Pardi,Call Me Country,7.0,
2VR1nIY2M4W2AfNOg4uFR7,0.8,0.62,9.0,-6.652,1.0,0.0597,0.174,0.000501,0.217,0.523,104.885,audio_features,spotify:track:2VR1nIY2M4W2AfNOg4uFR7,https://api.spotify.com/v1/tracks/2VR1nIY2M4W2AfNOg4uFR7,https://api.spotify.com/v1/audio-analysis/2VR1nIY2M4W2AfNOg4uFR7,166699.0,4.0,Rotimi,Love Somebody,1.0,
2VxycrZJCfTsPpmpvIBgJc,0.704,0.671,9.0,-6.559,1.0,0.0283,0.178,0.000123,0.225,0.686,127.397,audio_features,spotify:track:2VxycrZJCfTsPpmpvIBgJc,https://api.spotify.com/v1/tracks/2VxycrZJCfTsPpmpvIBgJc,https://api.spotify.com/v1/audio-analysis/2VxycrZJCfTsPpmpvIBgJc,238576.0,4.0,Giant Panda Guerilla Dub Squad,Country,1.0,
2W0ML0bVXNew4Jmc40Rpzj,0.418,0.895,4.0,-5.626,0.0,0.0966,0.000965,0.000475,0.302,0.218,157.803,audio_features,spotify:track:2W0ML0bVXNew4Jmc40Rpzj,https://api.spotify.com/v1/tracks/2W0ML0bVXNew4Jmc40Rpzj,https://api.spotify.com/v1/audio-analysis/2W0ML0bVXNew4Jmc40Rpzj,279737.0,4.0,Fall Out Boy,Love From The Other Side,5.0,
2W0lxduA3m4q5oMxEBKxkH,0.522,0.223,1.0,-9.561,0.0,0.0345,0.753,0.0,0.165,0.439,97.045,audio_features,spotify:track:2W0lxduA3m4q5oMxEBKxkH,https://api.spotify.com/v1/tracks/2W0lxduA3m4q5oMxEBKxkH,https://api.spotify.com/v1/audio-analysis/2W0lxduA3m4q5oMxEBKxkH,194440.0,4.0,Dylan Gossett,Coal,8.0,
2WAWGo6GaKgG6TWO5RnlTf,0.522,0.223,1.0,-9.561,0.0,0.0345,0.753,0.0,0.165,0.439,97.045,audio_features,spotify:track:2WAWGo6GaKgG6TWO5RnlTf,https://api.spotify.com/v1/tracks/2WAWGo6GaKgG6TWO5RnlTf,https://api.spotify.com/v1/audio-analysis/2WAWGo6GaKgG6TWO5RnlTf,194440.0,4.0,Dylan Gossett,Coal,8.0,
2WLme8u71ZDAqn9N1v1Enf,0.821,0.669,2.0,-5.691,1.0,0.301,0.284,0.0,0.325,0.611,139.943,audio_features,spotify:track:2WLme8u71ZDAqn9N1v1Enf,https://api.spotify.com/v1/tracks/2WLme8u71ZDAqn9N1v1Enf,https://api.spotify.com/v1/audio-analysis/2WLme8u71ZDAqn9N1v1Enf,152571.0,4.0,Bezz Believe,Country Trapper,3.0,
2WgIc09dzHQ1tQUz4ymBGi,0.764,0.818,0.0,-5.418,1.0,0.0306,0.0206,0.00182,0.202,0.847,114.591,audio_features,spotify:track:2WgIc09dzHQ1tQUz4ymBGi,https://api.spotify.com/v1/tracks/2WgIc09dzHQ1tQUz4ymBGi,https://api.spotify.com/v1/audio-analysis/2WgIc09dzHQ1tQUz4ymBGi,242747.0,4.0,JJ Grey & Mofro,Country Ghetto,2.0,
2WkSUeVkWmm40L01bbYDry,0.641,0.518,9.0,-8.849,1.0,0.0343,0.55,0.0,0.325,0.618,76.523,audio_features,spotify:track:2WkSUeVkWmm40L01bbYDry,https://api.spotify.com/v1/tracks/2WkSUeVkWmm40L01bbYDry,https://api.spotify.com/v1/audio-analysis/2WkSUeVkWmm40L01bbYDry,221267.0,4.0,Diamond Rio,Love a Little Stronger,1.0,
2X45nVBeYzmDlrXji9Av0Q,0.402,0.731,8.0,-3.529,1.0,0.0693,0.508,0.0,0.146,0.631,171.594,audio_features,spotify:track:2X45nVBeYzmDlrXji9Av0Q,https://api.spotify.com/v1/tracks/2X45nVBeYzmDlrXji9Av0Q,https://api.spotify.com/v1/audio-analysis/2X45nVBeYzmDlrXji9Av0Q,185000.0,4.0,MeloMance,"Love, Maybe",7.0,
2X7c8wSJD0urdk9aWzpu5D,0.6,0.942,2.0,-4.441,1.0,0.0402,0.169,0.0,0.29,0.741,145.981,audio_features,spotify:track:2X7c8wSJD0urdk9aWzpu5D,https://api.spotify.com/v1/tracks/2X7c8wSJD0urdk9aWzpu5D,https://api.spotify.com/v1/audio-analysis/2X7c8wSJD0urdk9aWzpu5D,172627.0,4.0,Morgan Wallen,Somethin’ Country,2.0,
2XHzzp1j4IfTNp1FTn7YFg,0.67,0.634,11.0,-6.471,1.0,0.0326,0.0124,0.0,0.0946,0.497,124.926,audio_features,spotify:track:2XHzzp1j4IfTNp1FTn7YFg,https://api.spotify.com/v1/tracks/2XHzzp1j4IfTNp1FTn7YFg,https://api.spotify.com/v1/audio-analysis/2XHzzp1j4IfTNp1FTn7YFg,255053.0,4.0,Lil Wayne,Love Me,1.0,
2Xr1dTzJee307rmrkt8c0g,0.727,0.739,8.0,-3.805,1.0,0.0411,0.365,0.00137,0.161,0.533,93.005,audio_features,spotify:track:2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/tracks/2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/audio-analysis/2Xr1dTzJee307rmrkt8c0g,145800.0,4.0,CKay,love nwantiti (ah ah ah),1.0,
2XzHou7MZzOBQBqjWw86Nt,0.56,0.398,0.0,-10.751,1.0,0.0384,0.842,4.59e-06,0.128,0.762,86.015,audio_features,spotify:track:2XzHou7MZzOBQBqjWw86Nt,https://api.spotify.com/v1/tracks/2XzHou7MZzOBQBqjWw86Nt,https://api.spotify.com/v1/audio-analysis/2XzHou7MZzOBQBqjWw86Nt,244867.0,4.0,Nina Simone,Love Me Or Leave Me,9.0,
2Y2q7PkD7lvuWr8YaZfWuv,0.856,0.746,7.0,-2.728,0.0,0.042,0.0292,1.53e-05,0.206,0.761,98.018,audio_features,spotify:track:2Y2q7PkD7lvuWr8YaZfWuv,https://api.spotify.com/v1/tracks/2Y2q7PkD7lvuWr8YaZfWuv,https://api.spotify.com/v1/audio-analysis/2Y2q7PkD7lvuWr8YaZfWuv,236213.0,4.0,Gwen Stefani,Rich Girl,5.0,
2Y55wplSMT3ltQQOPvMC75,0.609,0.702,5.0,-7.268,1.0,0.0286,0.234,0.000248,0.1,0.417,149.996,audio_features,spotify:track:2Y55wplSMT3ltQQOPvMC75,https://api.spotify.com/v1/tracks/2Y55wplSMT3ltQQOPvMC75,https://api.spotify.com/v1/audio-analysis/2Y55wplSMT3ltQQOPvMC75,237773.0,4.0,Lainey Wilson,Good Horses (feat. Miranda Lambert),7.0,
2YJWK9rmSfaOEsmuBRJryQ,0.687,0.684,10.0,-7.765,0.0,0.108,0.098,5.2e-06,0.0959,0.466,167.982,audio_features,spotify:track:2YJWK9rmSfaOEsmuBRJryQ,https://api.spotify.com/v1/tracks/2YJWK9rmSfaOEsmuBRJryQ,https://api.spotify.com/v1/audio-analysis/2YJWK9rmSfaOEsmuBRJryQ,202112.0,4.0,Upchurch,Country Raised (feat. Petey Pablo),5.0,
2YV0REnbI6WyDvft057IcB,0.429,0.453,0.0,-7.746,1.0,0.0459,0.554,2e-06,0.102,0.155,77.639,audio_features,spotify:track:2YV0REnbI6WyDvft057IcB,https://api.spotify.com/v1/tracks/2YV0REnbI6WyDvft057IcB,https://api.spotify.com/v1/audio-analysis/2YV0REnbI6WyDvft057IcB,227196.0,4.0,Zach Bryan,I Remember Everything,8.0,
2YWtcWi3a83pdEg3Gif4Pd,0.897,0.366,0.0,-8.029,1.0,0.0569,0.00889,0.000353,0.0715,0.416,100.003,audio_features,spotify:track:2YWtcWi3a83pdEg3Gif4Pd,https://api.spotify.com/v1/tracks/2YWtcWi3a83pdEg3Gif4Pd,https://api.spotify.com/v1/audio-analysis/2YWtcWi3a83pdEg3Gif4Pd,173387.0,4.0,Taylor Swift,I Think He Knows,0.0,
2YehU3jLpb9bM5V6k8HmyA,0.723,0.533,9.0,-17.939,1.0,0.0557,0.639,0.00037,0.23,0.68,99.079,audio_features,spotify:track:2YehU3jLpb9bM5V6k8HmyA,https://api.spotify.com/v1/tracks/2YehU3jLpb9bM5V6k8HmyA,https://api.spotify.com/v1/audio-analysis/2YehU3jLpb9bM5V6k8HmyA,95933.0,4.0,Bob Dylan,Country Pie,9.0,
2Yfkjb3z3pN9DfS1yE0b3Y,0.739,0.668,1.0,-5.464,1.0,0.246,0.184,0.0,0.0869,0.742,97.097,audio_features,spotify:track:2Yfkjb3z3pN9DfS1yE0b3Y,https://api.spotify.com/v1/tracks/2Yfkjb3z3pN9DfS1yE0b3Y,https://api.spotify.com/v1/audio-analysis/2Yfkjb3z3pN9DfS1yE0b3Y,251715.0,4.0,Kirk Franklin,Love Theory,3.0,
2Yjy18mT1Tjfrut6sMV0zy,0.496,0.688,6.0,-5.452,1.0,0.0355,0.446,1.16e-06,0.135,0.513,204.01,audio_features,spotify:track:2Yjy18mT1Tjfrut6sMV0zy,https://api.spotify.com/v1/tracks/2Yjy18mT1Tjfrut6sMV0zy,https://api.spotify.com/v1/audio-analysis/2Yjy18mT1Tjfrut6sMV0zy,163855.0,4.0,Morgan Wallen,Last Night,7.0,
