artist,song,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Dan + Shay,Save Me the Trouble,2r0OIepxZbh7rl0AHD8tct,0.444,0.629,9,-4.435,1,0.0318,0.00544,0.0,0.271,0.376,134.931,audio_features,spotify:track:2r0OIepxZbh7rl0AHD8tct,https://api.spotify.com/v1/tracks/2r0OIepxZbh7rl0AHD8tct,https://api.spotify.com/v1/audio-analysis/2r0OIepxZbh7rl0AHD8tct,200347,3
"Sauce Walka, Sauce WoodWinnin",Country Ass Nigga,7sJJiLKGpveD2csLvKCkDG,0.874,0.56,11,-7.058,0,0.422,0.0188,0.0,0.0991,0.721,140.043,audio_features,spotify:track:7sJJiLKGpveD2csLvKCkDG,https://api.spotify.com/v1/tracks/7sJJiLKGpveD2csLvKCkDG,https://api.spotify.com/v1/audio-analysis/7sJJiLKGpveD2csLvKCkDG,114857,4
Eric Church,Springsteen,3dz1H8bRFk83vN8HfJQYNY,0.692,0.809,2,-5.935,1,0.0255,0.1,9.91e-05,0.186,0.927,104.022,audio_features,spotify:track:3dz1H8bRFk83vN8HfJQYNY,https://api.spotify.com/v1/tracks/3dz1H8bRFk83vN8HfJQYNY,https://api.spotify.com/v1/audio-analysis/3dz1H8bRFk83vN8HfJQYNY,263387,4
Jitwam,Country & Western,1VGQ9z7xyZgFwqN1YEr6bi,0.451,0.312,0,-10.734,1,0.0354,0.595,0.559,0.0903,0.184,106.758,audio_features,spotify:track:1VGQ9z7xyZgFwqN1YEr6bi,https://api.spotify.com/v1/tracks/1VGQ9z7xyZgFwqN1YEr6bi,https://api.spotify.com/v1/audio-analysis/1VGQ9z7xyZgFwqN1YEr6bi,177196,4
Brantley Gilbert,Bottoms Up,0FPv9HTukuuQZdCFdtRY7v,0.484,0.897,7,-4.481,1,0.0468,0.134,0.0,0.129,0.502,169.987,audio_features,spotify:track:0FPv9HTukuuQZdCFdtRY7v,https://api.spotify.com/v1/tracks/0FPv9HTukuuQZdCFdtRY7v,https://api.spotify.com/v1/audio-analysis/0FPv9HTukuuQZdCFdtRY7v,219323,4
Peyton Parrish,Country Kind of Night,5KPV3eoxjlHdOgymKEysWv,0.388,0.93,2,-5.561,1,0.0743,0.129,0.0,0.349,0.78,172.009,audio_features,spotify:track:5KPV3eoxjlHdOgymKEysWv,https://api.spotify.com/v1/tracks/5KPV3eoxjlHdOgymKEysWv,https://api.spotify.com/v1/audio-analysis/5KPV3eoxjlHdOgymKEysWv,138000,4
Tyler Hubbard,5 Foot 9 - Acoustic,54iQ7lMc7Y5RfQOaHazX3Q,0.568,0.443,3,-6.511,1,0.0251,0.833,0.0,0.0984,0.322,89.96,audio_features,spotify:track:54iQ7lMc7Y5RfQOaHazX3Q,https://api.spotify.com/v1/tracks/54iQ7lMc7Y5RfQOaHazX3Q,https://api.spotify.com/v1/audio-analysis/54iQ7lMc7Y5RfQOaHazX3Q,194286,4
"Kentucky Music Mafia, Tow Down, Big PO, Lenny Cooper, Twang and Round, Boondock Kingz, D. Thrash, Hard Target, The Naughty Northern, Jon Conner, John WidōMākr",Country Rap Kings,6UcyIO0F23EDW18ZbqATPD,0.671,0.599,10,-7.175,0,0.0856,0.0332,0.0,0.13,0.153,77.037,audio_features,spotify:track:6UcyIO0F23EDW18ZbqATPD,https://api.spotify.com/v1/tracks/6UcyIO0F23EDW18ZbqATPD,https://api.spotify.com/v1/audio-analysis/6UcyIO0F23EDW18ZbqATPD,398961,4
"Kelly Clarkson, Chris Stapleton",Glow,4GS0E2Xnfdik4zFMPLNUVm,0.638,0.83,11,-3.936,0,0.0671,0.0524,0.0,0.302,0.61,145.967,audio_features,spotify:track:4GS0E2Xnfdik4zFMPLNUVm,https://api.spotify.com/v1/tracks/4GS0E2Xnfdik4zFMPLNUVm,https://api.spotify.com/v1/audio-analysis/4GS0E2Xnfdik4zFMPLNUVm,198280,4
New Madrid,"Country Moon, Pt. 1",6TB9KEgHO5sXKGYUs3joF3,0.39,0.837,0,-7.883,1,0.0315,0.0621,0.129,0.116,0.803,163.057,audio_features,spotify:track:6TB9KEgHO5sXKGYUs3joF3,https://api.spotify.com/v1/tracks/6TB9KEgHO5sXKGYUs3joF3,https://api.spotify.com/v1/audio-analysis/6TB9KEgHO5sXKGYUs3joF3,262920,4
Cody Johnson,The Painter,4nS3sCERhr1Hro1TxVjFbO,0.512,0.709,2,-5.766,1,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,audio_features,spotify:track:4nS3sCERhr1Hro1TxVjFbO,https://api.spotify.com/v1/tracks/4nS3sCERhr1Hro1TxVjFbO,https://api.spotify.com/v1/audio-analysis/4nS3sCERhr1Hro1TxVjFbO,211413,4
Bottleneck,Country Boy Lean,2FX5R7RvgmhxWOycn5bXUe,0.785,0.663,7,-3.532,1,0.0651,0.339,0.0,0.131,0.837,79.977,audio_features,spotify:track:2FX5R7RvgmhxWOycn5bXUe,https://api.spotify.com/v1/tracks/2FX5R7RvgmhxWOycn5bXUe,https://api.spotify.com/v1/audio-analysis/2FX5R7RvgmhxWOycn5bXUe,233040,4
Luke Bryan,What Makes You Country,6bJk1tgieey0qQricGWCvy,0.515,0.948,0,-1.721,1,0.0438,0.0106,0.0,0.134,0.754,159.979,audio_features,spotify:track:6bJk1tgieey0qQricGWCvy,https://api.spotify.com/v1/tracks/6bJk1tgieey0qQricGWCvy,https://api.spotify.com/v1/audio-analysis/6bJk1tgieey0qQricGWCvy,235266,4
Thomas Mac,90s Country Broken Heart,2Dk2yWoLs1kMFvdyY2G9JW,0.699,0.844,8,-4.548,1,0.0432,0.152,0.0,0.083,0.961,131.947,audio_features,spotify:track:2Dk2yWoLs1kMFvdyY2G9JW,https://api.spotify.com/v1/tracks/2Dk2yWoLs1kMFvdyY2G9JW,https://api.spotify.com/v1/audio-analysis/2Dk2yWoLs1kMFvdyY2G9JW,157273,4
Bailey Zimmerman,Religiously,7kQJYhsULtS9AtiIzsjgpH,0.57,0.67,1,-6.519,1,0.0274,0.426,0.0,0.108,0.593,140.924,audio_features,spotify:track:7kQJYhsULtS9AtiIzsjgpH,https://api.spotify.com/v1/tracks/7kQJYhsULtS9AtiIzsjgpH,https://api.spotify.com/v1/audio-analysis/7kQJYhsULtS9AtiIzsjgpH,178723,4
"BRELAND, Keith Urban",Throw It Back (feat. Keith Urban),4eBaGa3ykdcmrGSKlHrAnV,0.794,0.733,0,-4.915,1,0.0884,0.0541,0.0,0.03,0.521,93.932,audio_features,spotify:track:4eBaGa3ykdcmrGSKlHrAnV,https://api.spotify.com/v1/tracks/4eBaGa3ykdcmrGSKlHrAnV,https://api.spotify.com/v1/audio-analysis/4eBaGa3ykdcmrGSKlHrAnV,187220,4
"Zach Bryan, Kacey Musgraves",I Remember Everything,2lYn4qHxewnJ7H9ZbsLBOP,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,audio_features,spotify:track:2lYn4qHxewnJ7H9ZbsLBOP,https://api.spotify.com/v1/tracks/2lYn4qHxewnJ7H9ZbsLBOP,https://api.spotify.com/v1/audio-analysis/2lYn4qHxewnJ7H9ZbsLBOP,227196,4
"Brantley Gilbert, Gary LeVox",God Isn’t Country,0SKwOxGFg1Y0x4DZjECQrB,0.371,0.682,2,-4.562,1,0.0337,0.151,0.0,0.0888,0.606,157.874,audio_features,spotify:track:0SKwOxGFg1Y0x4DZjECQrB,https://api.spotify.com/v1/tracks/0SKwOxGFg1Y0x4DZjECQrB,https://api.spotify.com/v1/audio-analysis/0SKwOxGFg1Y0x4DZjECQrB,208133,4
Cody Johnson,The Painter,4T3Zvf24LMulxWgGVDiFzf,0.512,0.709,2,-5.766,1,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,audio_features,spotify:track:4T3Zvf24LMulxWgGVDiFzf,https://api.spotify.com/v1/tracks/4T3Zvf24LMulxWgGVDiFzf,https://api.spotify.com/v1/audio-analysis/4T3Zvf24LMulxWgGVDiFzf,211413,4
Trent Tomlinson,One Wing In The Fire,338arfXmD9XaESFjfcQLsg,0.613,0.526,3,-7.364,1,0.0306,0.373,0.0,0.137,0.412,142.055,audio_features,spotify:track:338arfXmD9XaESFjfcQLsg,https://api.spotify.com/v1/tracks/338arfXmD9XaESFjfcQLsg,https://api.spotify.com/v1/audio-analysis/338arfXmD9XaESFjfcQLsg,232547,4
Cody Johnson,Dirt Cheap,1q5fuiIebj5dzCfaWuABbY,0.62,0.507,1,-5.891,1,0.0307,0.111,0.0,0.101,0.266,120.065,audio_features,spotify:track:1q5fuiIebj5dzCfaWuABbY,https://api.spotify.com/v1/tracks/1q5fuiIebj5dzCfaWuABbY,https://api.spotify.com/v1/audio-analysis/1q5fuiIebj5dzCfaWuABbY,239347,4
Willie Jones,Country Soul,65gxrTIjWElSO0LEEMiO6Q,0.566,0.819,2,-4.62,1,0.0586,0.104,0.0,0.265,0.6,77.011,audio_features,spotify:track:65gxrTIjWElSO0LEEMiO6Q,https://api.spotify.com/v1/tracks/65gxrTIjWElSO0LEEMiO6Q,https://api.spotify.com/v1/audio-analysis/65gxrTIjWElSO0LEEMiO6Q,240342,4
"Zach Bryan, Kacey Musgraves",I Remember Everything,2fnG7Anh6qoRZMK8WWl57P,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,audio_features,spotify:track:2fnG7Anh6qoRZMK8WWl57P,https://api.spotify.com/v1/tracks/2fnG7Anh6qoRZMK8WWl57P,https://api.spotify.com/v1/audio-analysis/2fnG7Anh6qoRZMK8WWl57P,227196,4
"Lenny Cooper, Charlie Farley",Country Folks Anthem (feat. Charlie Farley),47ZPlSvKwRGdfostPzPMCl,0.77,0.716,11,-6.127,0,0.0747,0.0354,0.0,0.267,0.341,96.944,audio_features,spotify:track:47ZPlSvKwRGdfostPzPMCl,https://api.spotify.com/v1/tracks/47ZPlSvKwRGdfostPzPMCl,https://api.spotify.com/v1/audio-analysis/47ZPlSvKwRGdfostPzPMCl,209813,4
"Gabby Barrett, Charlie Puth",I Hope (feat. Charlie Puth),5KKKSYEiOz7TvNf4oqeQBq,0.563,0.576,6,-6.495,1,0.0401,0.171,0.0,0.158,0.412,75.019,audio_features,spotify:track:5KKKSYEiOz7TvNf4oqeQBq,https://api.spotify.com/v1/tracks/5KKKSYEiOz7TvNf4oqeQBq,https://api.spotify.com/v1/audio-analysis/5KKKSYEiOz7TvNf4oqeQBq,211605,4
Luke Bryan,Country On,2JxgbFYqmWSGlPbTHHJe3J,0.52,0.751,5,-5.064,1,0.0551,0.171,7.4e-06,0.0624,0.519,156.044,audio_features,spotify:track:2JxgbFYqmWSGlPbTHHJe3J,https://api.spotify.com/v1/tracks/2JxgbFYqmWSGlPbTHHJe3J,https://api.spotify.com/v1/audio-analysis/2JxgbFYqmWSGlPbTHHJe3J,236456,4
Brent Cobb,Country Bound,2YrEO8yxvbsMtvxWYjnGel,0.618,0.628,7,-9.653,1,0.0259,0.0145,0.000664,0.129,0.729,82.535,audio_features,spotify:track:2YrEO8yxvbsMtvxWYjnGel,https://api.spotify.com/v1/tracks/2YrEO8yxvbsMtvxWYjnGel,https://api.spotify.com/v1/audio-analysis/2YrEO8yxvbsMtvxWYjnGel,225760,4
Bailey Zimmerman,Religiously,6igW0MQCOzRyA3om8md90j,0.57,0.67,1,-6.519,1,0.0274,0.426,0.0,0.108,0.593,140.924,audio_features,spotify:track:6igW0MQCOzRyA3om8md90j,https://api.spotify.com/v1/tracks/6igW0MQCOzRyA3om8md90j,https://api.spotify.com/v1/audio-analysis/6igW0MQCOzRyA3om8md90j,178723,4
Kristoffer Wallin,Countryside,5uGVGKCMnZHwWXsp2chHQR,0.498,0.0259,10,-26.398,1,0.0404,0.994,0.921,0.112,0.15,117.827,audio_features,spotify:track:5uGVGKCMnZHwWXsp2chHQR,https://api.spotify.com/v1/tracks/5uGVGKCMnZHwWXsp2chHQR,https://api.spotify.com/v1/audio-analysis/5uGVGKCMnZHwWXsp2chHQR,156000,3
Cody Johnson,The Painter,7IY5UmgUtZ0Azd6Rh1lozK,0.512,0.709,2,-5.766,1,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,audio_features,spotify:track:7IY5UmgUtZ0Azd6Rh1lozK,https://api.spotify.com/v1/tracks/7IY5UmgUtZ0Azd6Rh1lozK,https://api.spotify.com/v1/audio-analysis/7IY5UmgUtZ0Azd6Rh1lozK,211413,4
Josiah and the Bonnevilles,Waiting Room,0hre3Gvh66zWlddETA9ziL,0.399,0.274,8,-11.091,1,0.0316,0.489,0.0,0.0877,0.393,147.31,audio_features,spotify:track:0hre3Gvh66zWlddETA9ziL,https://api.spotify.com/v1/tracks/0hre3Gvh66zWlddETA9ziL,https://api.spotify.com/v1/audio-analysis/0hre3Gvh66zWlddETA9ziL,167931,4
Cody Johnson,Dirt Cheap,7pUiT8VNkxG3xTkvFNOiEH,0.62,0.507,1,-5.891,1,0.0308,0.111,0.0,0.101,0.266,120.065,audio_features,spotify:track:7pUiT8VNkxG3xTkvFNOiEH,https://api.spotify.com/v1/tracks/7pUiT8VNkxG3xTkvFNOiEH,https://api.spotify.com/v1/audio-analysis/7pUiT8VNkxG3xTkvFNOiEH,239347,4
SerenitySounds,Countryside,6jcQQB9Ai8BkvxMgcdLR5G,0.123,0.0281,2,-31.34,1,0.0553,0.992,0.975,0.079,0.0958,176.482,audio_features,spotify:track:6jcQQB9Ai8BkvxMgcdLR5G,https://api.spotify.com/v1/tracks/6jcQQB9Ai8BkvxMgcdLR5G,https://api.spotify.com/v1/audio-analysis/6jcQQB9Ai8BkvxMgcdLR5G,134512,4
"Cody Johnson, Carrie Underwood",I'm Gonna Love You,58y7XG8sQua6QufvSAsSkk,0.552,0.494,3,-6.262,0,0.0318,0.358,2.94e-05,0.108,0.312,133.91,audio_features,spotify:track:58y7XG8sQua6QufvSAsSkk,https://api.spotify.com/v1/tracks/58y7XG8sQua6QufvSAsSkk,https://api.spotify.com/v1/audio-analysis/58y7XG8sQua6QufvSAsSkk,188107,4
Josh Abbott Band,Country Nights,52kKdS8gexeh2ePnEYpaQE,0.683,0.568,2,-7.519,1,0.027,0.357,0.0,0.089,0.628,112.991,audio_features,spotify:track:52kKdS8gexeh2ePnEYpaQE,https://api.spotify.com/v1/tracks/52kKdS8gexeh2ePnEYpaQE,https://api.spotify.com/v1/audio-analysis/52kKdS8gexeh2ePnEYpaQE,217400,4
Chase Matthew,Darlin',5kEVsFqj7gZckuzZdzumKv,0.798,0.606,2,-6.28,1,0.0338,0.181,0.0,0.391,0.895,120.063,audio_features,spotify:track:5kEVsFqj7gZckuzZdzumKv,https://api.spotify.com/v1/tracks/5kEVsFqj7gZckuzZdzumKv,https://api.spotify.com/v1/audio-analysis/5kEVsFqj7gZckuzZdzumKv,165000,4
"Paul McCartney, Linda McCartney",Heart Of The Country - Remastered 2012,5ZAfhAtEpgScJLzx7hHfLI,0.525,0.327,2,-12.401,0,0.0452,0.838,7.93e-05,0.0932,0.809,172.133,audio_features,spotify:track:5ZAfhAtEpgScJLzx7hHfLI,https://api.spotify.com/v1/tracks/5ZAfhAtEpgScJLzx7hHfLI,https://api.spotify.com/v1/audio-analysis/5ZAfhAtEpgScJLzx7hHfLI,143173,4
Brett Eldredge,Wanna Be That Song,1GHf0b4hMYYo9m2xbZRAND,0.518,0.686,9,-4.911,1,0.0313,0.114,0.0,0.114,0.337,144.064,audio_features,spotify:track:1GHf0b4hMYYo9m2xbZRAND,https://api.spotify.com/v1/tracks/1GHf0b4hMYYo9m2xbZRAND,https://api.spotify.com/v1/audio-analysis/1GHf0b4hMYYo9m2xbZRAND,236227,4
"High Valley, Granger Smith","Country Music, Girls & Trucks",1vbxapEfz6878HCEb1Qutv,0.484,0.832,4,-5.267,1,0.034,0.0151,0.0,0.294,0.552,165.915,audio_features,spotify:track:1vbxapEfz6878HCEb1Qutv,https://api.spotify.com/v1/tracks/1vbxapEfz6878HCEb1Qutv,https://api.spotify.com/v1/audio-analysis/1vbxapEfz6878HCEb1Qutv,169760,4
Thomas Rhett,Want It Again,0AkLPCo9oTCm0RKfJoLpyz,0.489,0.515,9,-9.14,1,0.0348,0.662,3.84e-05,0.115,0.37,91.25,audio_features,spotify:track:0AkLPCo9oTCm0RKfJoLpyz,https://api.spotify.com/v1/tracks/0AkLPCo9oTCm0RKfJoLpyz,https://api.spotify.com/v1/audio-analysis/0AkLPCo9oTCm0RKfJoLpyz,172587,4
Luke Bryan,Country Girl (Shake It For Me),4RiRCZMi5sMq1nnvhePF7w,0.644,0.904,2,-4.532,1,0.0464,0.0295,0.0,0.0834,0.672,105.969,audio_features,spotify:track:4RiRCZMi5sMq1nnvhePF7w,https://api.spotify.com/v1/tracks/4RiRCZMi5sMq1nnvhePF7w,https://api.spotify.com/v1/audio-analysis/4RiRCZMi5sMq1nnvhePF7w,225560,4
Kenny Chesney,Get Along,0zp6M67qzU2Hy7q5LHK6ST,0.632,0.804,7,-6.109,1,0.0503,0.103,0.0,0.17,0.35,92.456,audio_features,spotify:track:0zp6M67qzU2Hy7q5LHK6ST,https://api.spotify.com/v1/tracks/0zp6M67qzU2Hy7q5LHK6ST,https://api.spotify.com/v1/audio-analysis/0zp6M67qzU2Hy7q5LHK6ST,199625,4
"Joelpatrick, Mario Judah",Country Steppin - Remix,5CmsLao10ncft38D6TABuX,0.899,0.721,7,-5.868,1,0.124,0.0414,0.0,0.096,0.654,117.961,audio_features,spotify:track:5CmsLao10ncft38D6TABuX,https://api.spotify.com/v1/tracks/5CmsLao10ncft38D6TABuX,https://api.spotify.com/v1/audio-analysis/5CmsLao10ncft38D6TABuX,173898,4
Luke Bryan,Country Girl (Shake It For Me),3gw7Rq5vpE9n0r13VRYACt,0.644,0.904,2,-4.532,1,0.0464,0.0295,0.0,0.0834,0.672,105.969,audio_features,spotify:track:3gw7Rq5vpE9n0r13VRYACt,https://api.spotify.com/v1/tracks/3gw7Rq5vpE9n0r13VRYACt,https://api.spotify.com/v1/audio-analysis/3gw7Rq5vpE9n0r13VRYACt,225560,4
Metallica,Enter Sandman (Remastered),3VqHuw0wFlIHcIPWkhIbdQ,0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,audio_features,spotify:track:3VqHuw0wFlIHcIPWkhIbdQ,https://api.spotify.com/v1/tracks/3VqHuw0wFlIHcIPWkhIbdQ,https://api.spotify.com/v1/audio-analysis/3VqHuw0wFlIHcIPWkhIbdQ,331560,4
Metallica,One (Remastered),0LAcM6I7ijW4VVW0aytl1t,0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,audio_features,spotify:track:0LAcM6I7ijW4VVW0aytl1t,https://api.spotify.com/v1/tracks/0LAcM6I7ijW4VVW0aytl1t,https://api.spotify.com/v1/audio-analysis/0LAcM6I7ijW4VVW0aytl1t,446146,3
Metallica,Nothing Else Matters (Remastered),2CtemffYhT0DJWcT1XW047,0.547,0.394,4,-9.793,0,0.0262,0.0522,6.4e-06,0.0795,0.17,142.37,audio_features,spotify:track:2CtemffYhT0DJWcT1XW047,https://api.spotify.com/v1/tracks/2CtemffYhT0DJWcT1XW047,https://api.spotify.com/v1/audio-analysis/2CtemffYhT0DJWcT1XW047,388733,3
Alter Bridge,Metalingus,3UULkHdmLDqBDPmBYltoRE,0.496,0.981,8,-3.268,1,0.108,9.33e-06,0.0,0.0958,0.163,109.905,audio_features,spotify:track:3UULkHdmLDqBDPmBYltoRE,https://api.spotify.com/v1/tracks/3UULkHdmLDqBDPmBYltoRE,https://api.spotify.com/v1/audio-analysis/3UULkHdmLDqBDPmBYltoRE,259960,4
Quiet Riot,Metal Health (Bang Your Head),28clONjZmul6FjfO6tZQDE,0.494,0.933,2,-5.977,1,0.0808,0.0434,0.00108,0.228,0.507,121.201,audio_features,spotify:track:28clONjZmul6FjfO6tZQDE,https://api.spotify.com/v1/tracks/28clONjZmul6FjfO6tZQDE,https://api.spotify.com/v1/audio-analysis/28clONjZmul6FjfO6tZQDE,316867,4
Metallica,Master of Puppets (Remastered),54bm2e3tk8cliUz3VSdCPZ,0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,audio_features,spotify:track:54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/tracks/54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/audio-analysis/54bm2e3tk8cliUz3VSdCPZ,515387,4
Metallica,For Whom The Bell Tolls (Remastered),51YZAJhOwIC5Gg3jMbAmhZ,0.512,0.86,0,-6.145,1,0.0703,0.00631,0.00528,0.0652,0.258,117.909,audio_features,spotify:track:51YZAJhOwIC5Gg3jMbAmhZ,https://api.spotify.com/v1/tracks/51YZAJhOwIC5Gg3jMbAmhZ,https://api.spotify.com/v1/audio-analysis/51YZAJhOwIC5Gg3jMbAmhZ,309973,4
Metallica,Sad But True (Remastered),5UaDi8KzCGJqFfVAOBfXhi,0.624,0.876,7,-6.005,1,0.0342,0.000926,0.00164,0.0561,0.453,89.24,audio_features,spotify:track:5UaDi8KzCGJqFfVAOBfXhi,https://api.spotify.com/v1/tracks/5UaDi8KzCGJqFfVAOBfXhi,https://api.spotify.com/v1/audio-analysis/5UaDi8KzCGJqFfVAOBfXhi,324600,4
Metallica,Seek & Destroy (Remastered),5DrNFzZZZVfXaEZCaceKnp,0.439,0.963,9,-5.508,1,0.277,0.0364,0.00896,0.0784,0.435,140.805,audio_features,spotify:track:5DrNFzZZZVfXaEZCaceKnp,https://api.spotify.com/v1/tracks/5DrNFzZZZVfXaEZCaceKnp,https://api.spotify.com/v1/audio-analysis/5DrNFzZZZVfXaEZCaceKnp,414720,4
Metallica,Fuel,1tTPC0hsnXq1IGpvWY54JC,0.491,0.951,1,-3.775,1,0.0465,2.3e-05,0.00354,0.0424,0.555,106.948,audio_features,spotify:track:1tTPC0hsnXq1IGpvWY54JC,https://api.spotify.com/v1/tracks/1tTPC0hsnXq1IGpvWY54JC,https://api.spotify.com/v1/audio-analysis/1tTPC0hsnXq1IGpvWY54JC,269733,4
Metallica,Wherever I May Roam (Remastered),745sNpjWbAxo2MA2zSYbyD,0.539,0.834,9,-7.459,0,0.0364,0.000646,0.000516,0.119,0.339,131.383,audio_features,spotify:track:745sNpjWbAxo2MA2zSYbyD,https://api.spotify.com/v1/tracks/745sNpjWbAxo2MA2zSYbyD,https://api.spotify.com/v1/audio-analysis/745sNpjWbAxo2MA2zSYbyD,404333,4
Metallica,The Unforgiven (Remastered),7lwvxYumAEo10lzAplRGXM,0.531,0.583,7,-9.47,1,0.0256,0.0184,0.00624,0.255,0.207,139.503,audio_features,spotify:track:7lwvxYumAEo10lzAplRGXM,https://api.spotify.com/v1/tracks/7lwvxYumAEo10lzAplRGXM,https://api.spotify.com/v1/audio-analysis/7lwvxYumAEo10lzAplRGXM,387160,4
Metallica,Fade To Black (Remastered),0dqGfCMAGyDgpUAgLNOjWd,0.256,0.929,7,-6.667,1,0.113,0.00311,0.201,0.11,0.278,113.47,audio_features,spotify:track:0dqGfCMAGyDgpUAgLNOjWd,https://api.spotify.com/v1/tracks/0dqGfCMAGyDgpUAgLNOjWd,https://api.spotify.com/v1/audio-analysis/0dqGfCMAGyDgpUAgLNOjWd,417227,4
Tenacious D,The Metal,3pYKJaLiixRcDFfcNhxZKK,0.623,0.938,0,-4.161,1,0.123,0.00296,0.000852,0.48,0.308,112.022,audio_features,spotify:track:3pYKJaLiixRcDFfcNhxZKK,https://api.spotify.com/v1/tracks/3pYKJaLiixRcDFfcNhxZKK,https://api.spotify.com/v1/audio-analysis/3pYKJaLiixRcDFfcNhxZKK,165960,4
Blanco y Sancho,METAL PIPE FALLING,1GoQ5EQ0ZNURRrJKdThflm,0.678,0.852,1,-7.35,1,0.0832,0.00605,0.878,0.323,0.913,159.931,audio_features,spotify:track:1GoQ5EQ0ZNURRrJKdThflm,https://api.spotify.com/v1/tracks/1GoQ5EQ0ZNURRrJKdThflm,https://api.spotify.com/v1/audio-analysis/1GoQ5EQ0ZNURRrJKdThflm,84750,4
"BABYMETAL, Tom Morello",METALI!! - feat. Tom Morello,3PNuq4zUgDMTqdBuGeg50m,0.631,0.988,8,-2.501,1,0.166,0.0108,0.0184,0.0798,0.408,99.943,audio_features,spotify:track:3PNuq4zUgDMTqdBuGeg50m,https://api.spotify.com/v1/tracks/3PNuq4zUgDMTqdBuGeg50m,https://api.spotify.com/v1/audio-analysis/3PNuq4zUgDMTqdBuGeg50m,208600,4
Metallica,Ride The Lightning (Remastered),36DLF96pjKydN0MZtsahQz,0.265,0.973,9,-6.129,1,0.173,5.15e-05,0.0942,0.205,0.27,148.506,audio_features,spotify:track:36DLF96pjKydN0MZtsahQz,https://api.spotify.com/v1/tracks/36DLF96pjKydN0MZtsahQz,https://api.spotify.com/v1/audio-analysis/36DLF96pjKydN0MZtsahQz,396987,4
"Tee Lopes, Naofumi Hataya",Metallic Madness Zone Act 2,4SRUqprqmYkhxh1W01OcAs,0.651,0.938,7,-7.15,1,0.0386,6.39e-06,0.713,0.0707,0.942,142.949,audio_features,spotify:track:4SRUqprqmYkhxh1W01OcAs,https://api.spotify.com/v1/tracks/4SRUqprqmYkhxh1W01OcAs,https://api.spotify.com/v1/audio-analysis/4SRUqprqmYkhxh1W01OcAs,155600,4
Gary Numan,Metal,7FcLgWXLFyAmDrKXIDNwcF,0.651,0.533,9,-9.81,1,0.114,0.144,1.64e-05,0.0884,0.462,127.84,audio_features,spotify:track:7FcLgWXLFyAmDrKXIDNwcF,https://api.spotify.com/v1/tracks/7FcLgWXLFyAmDrKXIDNwcF,https://api.spotify.com/v1/audio-analysis/7FcLgWXLFyAmDrKXIDNwcF,212933,4
"TaTa, JayGelato, 41",Metal,1hMJVOLrU8Hpz1tiAofE74,0.777,0.479,1,-11.483,1,0.331,0.107,0.0,0.13,0.297,140.046,audio_features,spotify:track:1hMJVOLrU8Hpz1tiAofE74,https://api.spotify.com/v1/tracks/1hMJVOLrU8Hpz1tiAofE74,https://api.spotify.com/v1/audio-analysis/1hMJVOLrU8Hpz1tiAofE74,123429,4
Lady Gaga,Heavy Metal Lover,5yhw9YeXOh3kYCn2NII9bW,0.6,0.649,1,-8.384,1,0.0591,7.86e-05,0.141,0.219,0.689,115.953,audio_features,spotify:track:5yhw9YeXOh3kYCn2NII9bW,https://api.spotify.com/v1/tracks/5yhw9YeXOh3kYCn2NII9bW,https://api.spotify.com/v1/audio-analysis/5yhw9YeXOh3kYCn2NII9bW,252547,4
"food house, Gupi, Fraxiom",metal,3O7Kkfm93epHtG6GaFtcr6,0.387,0.966,7,-5.646,1,0.422,0.0163,0.0,0.127,0.399,89.674,audio_features,spotify:track:3O7Kkfm93epHtG6GaFtcr6,https://api.spotify.com/v1/tracks/3O7Kkfm93epHtG6GaFtcr6,https://api.spotify.com/v1/audio-analysis/3O7Kkfm93epHtG6GaFtcr6,173556,4
Toby Fox,Metal Crusher,6ZT36tXEKY2vvTCuNK4fi1,0.762,0.984,11,-9.523,1,0.101,0.00818,0.969,0.0705,0.963,115.974,audio_features,spotify:track:6ZT36tXEKY2vvTCuNK4fi1,https://api.spotify.com/v1/tracks/6ZT36tXEKY2vvTCuNK4fi1,https://api.spotify.com/v1/audio-analysis/6ZT36tXEKY2vvTCuNK4fi1,63168,4
Poppy,Metal,1HExJgzh18hPEaZIUmboXC,0.71,0.746,6,-4.707,1,0.0353,0.000561,0.294,0.114,0.862,125.016,audio_features,spotify:track:1HExJgzh18hPEaZIUmboXC,https://api.spotify.com/v1/tracks/1HExJgzh18hPEaZIUmboXC,https://api.spotify.com/v1/audio-analysis/1HExJgzh18hPEaZIUmboXC,218621,4
